Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp
bridge,76,0.202269335,10.61,5144017,2749x4049,3.6971
bridge,77,0.201831134,9.77,5355900,2749x4049,3.8494
bridge,78,0.202982627,9.88,5506209,2749x4049,3.9574
bridge,79,0.214408616,13.01,5625852,2749x4049,4.0434
bridge,80,0.208472361,10.16,5782271,2749x4049,4.1559
bridge,81,0.212517491,10.64,6007363,2749x4049,4.3176
bridge,82,0.214381475,10.80,6179378,2749x4049,4.4413
bridge,83,0.218781736,10.60,6433043,2749x4049,4.6236
bridge,84,0.226910517,11.97,6653026,2749x4049,4.7817
bridge,85,0.224480230,11.49,6850144,2749x4049,4.9234
bridge,86,0.231856468,11.84,7210086,2749x4049,5.1821
bridge,87,0.230922847,11.66,7438177,2749x4049,5.3460
bridge,88,0.238540696,11.61,7879421,2749x4049,5.6631
bridge,89,0.245178692,12.45,8214054,2749x4049,5.9037
bridge,90,0.260418311,14.20,8752112,2749x4049,6.2904
bridge,91,0.260874402,13.03,9212550,2749x4049,6.6213
bridge,92,0.268172440,12.90,9732575,2749x4049,6.9951
bridge,93,0.282149995,13.03,10584980,2749x4049,7.6077
bridge,94,0.304833191,16.91,11621156,2749x4049,8.3525
bridge,95,0.315427747,15.69,12810211,2749x4049,9.2071
bridge,96,0.336397950,14.76,14226493,2749x4049,10.2250
bridge,97,0.361081861,15.90,15863649,2749x4049,11.4017
bridge,98,0.404496520,22.09,17677702,2749x4049,12.7055
bridge,99,0.422544525,19.22,20168640,2749x4049,14.4958
cathedral,0,0.094423745,4.57,75820,2000x3008,.1008
cathedral,1,0.053486133,2.82,75820,2000x3008,.1008
cathedral,2,0.054027855,2.81,89727,2000x3008,.1193
cathedral,3,0.054378705,2.90,107371,2000x3008,.1427
cathedral,4,0.056164970,3.00,127447,2000x3008,.1694
cathedral,5,0.057903134,3.10,150139,2000x3008,.1996
cathedral,6,0.062383655,4.62,178492,2000x3008,.2373
cathedral,7,0.056867562,3.12,204512,2000x3008,.2719
cathedral,8,0.058194645,3.14,231004,2000x3008,.3071
cathedral,9,0.060730561,3.25,258484,2000x3008,.3437
cathedral,10,0.059166298,3.03,289538,2000x3008,.3850
cathedral,11,0.060817301,3.19,319599,2000x3008,.4249
cathedral,12,0.060875232,3.35,347147,2000x3008,.4616
cathedral,13,0.061396433,3.20,380572,2000x3008,.5060
cathedral,14,0.062114085,3.16,409017,2000x3008,.5439
cathedral,15,0.063716809,3.32,439895,2000x3008,.5849
cathedral,16,0.063508519,3.19,468146,2000x3008,.6225
cathedral,17,0.064024499,3.26,498118,2000x3008,.6623
cathedral,18,0.065338403,3.43,524508,2000x3008,.6974
cathedral,19,0.065907445,3.52,548689,2000x3008,.7296
cathedral,20,0.065554194,3.29,574237,2000x3008,.7636
cathedral,21,0.066754967,3.48,603028,2000x3008,.8018
cathedral,22,0.067464079,3.58,627848,2000x3008,.8349
cathedral,23,0.068180240,3.71,655254,2000x3008,.8713
cathedral,24,0.069123813,3.70,681458,2000x3008,.9061
cathedral,25,0.070591416,3.68,705907,2000x3008,.9387
cathedral,26,0.070012995,3.59,732260,2000x3008,.9737
cathedral,27,0.070104286,3.67,755923,2000x3008,1.0052
cathedral,28,0.076722411,3.92,785334,2000x3008,1.0443
cathedral,29,0.071352368,3.66,805223,2000x3008,1.0707
cathedral,30,0.071511989,3.68,829245,2000x3008,1.1027
cathedral,31,0.072753842,3.90,853474,2000x3008,1.1349
cathedral,32,0.079136058,5.34,876801,2000x3008,1.1659
cathedral,33,0.072941652,3.92,906089,2000x3008,1.2049
cathedral,34,0.076952682,3.71,919985,2000x3008,1.2233
cathedral,35,0.074279405,3.87,954824,2000x3008,1.2697
cathedral,36,0.076929472,4.03,980594,2000x3008,1.3039
cathedral,37,0.074651156,3.85,991575,2000x3008,1.3185
cathedral,38,0.077335323,3.95,1028108,2000x3008,1.3671
cathedral,39,0.075675339,3.92,1049192,2000x3008,1.3952
cathedral,40,0.076056640,4.01,1057519,2000x3008,1.4062
cathedral,41,0.076038330,3.81,1093994,2000x3008,1.4547
cathedral,42,0.077044872,3.96,1112782,2000x3008,1.4797
cathedral,43,0.078382806,4.21,1127927,2000x3008,1.4999
cathedral,44,0.084582582,5.59,1160990,2000x3008,1.5438
cathedral,45,0.077387133,4.01,1176374,2000x3008,1.5643
cathedral,46,0.078507526,4.00,1202226,2000x3008,1.5987
cathedral,47,0.078833726,4.09,1211048,2000x3008,1.6104
cathedral,48,0.079544089,4.11,1236337,2000x3008,1.6440
