Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,48984.0137978613
lighthouse,57,0.037085863,1.4,33234,480x720,0.7693,,,,
lighthouse,58,0.037034593,1.7,33626,480x720,0.7783,,,,
lighthouse,59,0.037093244,1.44,33842,480x720,0.7833,,,,
lighthouse,60,0.037663305,1.74,34664,480x720,0.8024,,,,
lighthouse,61,0.037771875,1.47,34946,480x720,0.8089,,,,
lighthouse,62,0.038135326,1.76,35124,480x720,0.813,,,,
lighthouse,63,0.037680195,1.46,36152,480x720,0.8368,,,,
lighthouse,64,0.037658184,1.71,36406,480x720,0.8427,,,,
lighthouse,65,0.037830275,1.43,37468,480x720,0.8673,,,,
lighthouse,66,0.039568719,1.98,37716,480x720,0.873,,,,
lighthouse,67,0.038728827,1.76,37840,480x720,0.8759,,,,
lighthouse,68,0.041153924,1.92,38286,480x720,0.8862,,,,
lighthouse,69,0.038743378,1.83,39132,480x720,0.9058,,,,
lighthouse,70,0.039135699,1.8,39518,480x720,0.9147,,,,
lighthouse,71,0.041043944,1.79,39954,480x720,0.9248,,,,
lighthouse,72,0.039021318,1.93,40568,480x720,0.939,,,,
lighthouse,73,0.039309139,1.71,40674,480x720,0.9415,,,,
lighthouse,74,0.0401691,1.95,41608,480x720,0.9631,,,,
lighthouse,75,0.04003469,1.59,42604,480x720,0.9862,,,,
lighthouse,76,0.040576862,1.95,45114,480x720,1.0443,,,,
lighthouse,77,0.03987413,1.61,46722,480x720,1.0815,,,,
lighthouse,78,0.03999056,1.96,47546,480x720,1.1006,,,,
lighthouse,79,0.039712669,1.63,50526,480x720,1.1695,,,,
lighthouse,80,0.040756222,2.02,52644,480x720,1.2186,,,,
lighthouse,81,0.041445494,1.95,55096,480x720,1.2753,,,,
lighthouse,82,0.041808425,2.41,57240,480x720,1.325,,,,
lighthouse,83,0.041761025,1.92,61148,480x720,1.4154,,,,
lighthouse,84,0.04380317,2.34,65372,480x720,1.5132,,,,
lighthouse,85,0.04396574,2,66454,480x720,1.5382,,,,
lighthouse,86,0.04389901,2.3,70840,480x720,1.6398,,,,
lighthouse,87,0.044154911,1.9,75694,480x720,1.7521,,,,
lighthouse,88,0.044865723,2.08,79728,480x720,1.8455,,,,
lighthouse,89,0.045106673,1.66,83724,480x720,1.938,,,,
lighthouse,90,0.046278227,2.12,91630,480x720,2.121,,,,
lighthouse,91,0.047171198,1.83,98674,480x720,2.2841,,,,
lighthouse,92,0.047519649,2.37,102234,480x720,2.3665,,,,
lighthouse,93,0.049318594,2.09,114334,480x720,2.6466,,,,
lighthouse,94,0.050754548,2.41,126812,480x720,2.9354,,,,
lighthouse,95,0.052184401,2.25,134242,480x720,3.1074,,,,
lighthouse,96,0.053961096,2.53,142436,480x720,3.2971,,,,
lighthouse,97,0.054656128,2.19,155134,480x720,3.591,,,,
lighthouse,98,0.056335922,2.23,161518,480x720,3.7388,,,,
lighthouse,99,0.056488382,2.25,170532,480x720,3.9475,,,,
manfishing,0,0.024567572,0.98,4364,634x438,0.1257,,,,
manfishing,1,0.026806717,1.28,7170,634x438,0.2065,,,,
manfishing,2,0.026467027,1.3,8098,634x438,0.2332,,,,
manfishing,3,0.027452949,1.51,8854,634x438,0.255,,,,
manfishing,4,0.031257519,1.62,9650,634x438,0.278,,,,
manfishing,5,0.02784051,1.58,10278,634x438,0.296,,,,
manfishing,6,0.02824339,1.52,10776,634x438,0.3104,,,,
manfishing,7,0.02801543,1.49,11300,634x438,0.3255,,,,
manfishing,8,0.028642182,1.52,11664,634x438,0.336,,,,
manfishing,9,0.02826626,1.54,12196,634x438,0.3513,,,,
manfishing,10,0.028478272,1.41,12644,634x438,0.3642,,,,
manfishing,11,0.028187761,1.46,13314,634x438,0.3835,,,,
manfishing,12,0.028102201,1.32,13546,634x438,0.3902,,,,
manfishing,13,0.028912263,1.33,14144,634x438,0.4074,,,,
manfishing,14,0.028548801,1.31,14382,634x438,0.4143,,,,
manfishing,15,0.028771812,1.33,14954,634x438,0.4308,,,,
manfishing,16,0.029038623,1.35,15264,634x438,0.4397,,,,
manfishing,17,0.028553022,1.29,15588,634x438,0.449,,,,
manfishing,18,0.029111764,1.35,15988,634x438,0.4605,,,,
manfishing,19,0.029271014,1.41,16452,634x438,0.4739,,,,
manfishing,20,0.029407684,1.39,17008,634x438,0.4899,,,,
manfishing,21,0.029559164,1.38,17504,634x438,0.5042,,,,
manfishing,22,0.029698075,1.38,17880,634x438,0.5151,,,,
manfishing,23,0.029641105,1.38,18168,634x438,0.5234,,,,
manfishing,24,0.029923425,1.36,18798,634x438,0.5415,,,,
manfishing,25,0.029988475,1.38,19144,634x438,0.5515,,,,
manfishing,26,0.029693655,1.13,19452,634x438,0.5603,,,,
manfishing,27,0.030024055,1.39,19926,634x438,0.574,,,,
manfishing,28,0.030291646,1.38,20388,634x438,0.5873,,,,
manfishing,29,0.029991455,1.39,20774,634x438,0.5984,,,,
manfishing,30,0.0316912,1.49,21348,634x438,0.615,,,,
manfishing,31,0.03174289,1.5,21898,634x438,0.6308,,,,
manfishing,32,0.030594087,1.44,22190,634x438,0.6392,,,,
manfishing,33,0.030070026,1.14,22340,634x438,0.6435,,,,
manfishing,34,0.030857797,1.43,22718,634x438,0.6544,,,,
manfishing,35,0.030238986,1.14,23208,634x438,0.6685,,,,
manfishing,36,0.030853887,1.49,23608,634x438,0.6801,,,,
manfishing,37,0.030712147,1.16,23886,634x438,0.6881,,,,
manfishing,38,0.031111318,1.45,24652,634x438,0.7101,,,,
manfishing,39,0.030316356,1.14,25044,634x438,0.7214,,,,
manfishing,40,0.030698597,1.42,25352,634x438,0.7303,,,,
manfishing,41,0.030948778,1.18,25748,634x438,0.7417,,,,
manfishing,42,0.031317848,1.43,26194,634x438,0.7546,,,,
manfishing,43,0.031468879,1.21,26512,634x438,0.7637,,,,
manfishing,44,0.031430939,1.25,26806,634x438,0.7722,,,,
manfishing,45,0.03194229,1.19,27246,634x438,0.7849,,,,
manfishing,46,0.031647699,1.3,27246,634x438,0.7849,,,,
manfishing,47,0.03187576,1.47,27742,634x438,0.7992,,,,
manfishing,48,0.031769199,1.19,27898,634x438,0.8037,,,,
manfishing,49,0.033202853,1.54,28686,634x438,0.8264,,,,
manfishing,50,0.031365528,1.16,29132,634x438,0.8392,,,,
manfishing,51,0.032151391,1.44,29422,634x438,0.8476,,,,
manfishing,52,0.03187139,1.25,29728,634x438,0.8564,,,,
manfishing,53,0.03196202,1.44,29882,634x438,0.8608,,,,
manfishing,54,0.032305192,1.19,30596,634x438,0.8814,,,,
manfishing,55,0.032134541,1.45,30794,634x438,0.8871,,,,
manfishing,56,0.032284631,1.23,31152,634x438,0.8974,,,,
manfishing,57,0.032394891,1.5,31782,634x438,0.9156,,,,
manfishing,58,0.03200337,1.2,31888,634x438,0.9186,,,,
manfishing,59,0.032285341,1.47,32278,634x438,0.9298,,,,
manfishing,60,0.032373052,1.28,32390,634x438,0.9331,,,,
manfishing,61,0.032668892,1.42,33174,634x438,0.9557,,,,
manfishing,62,0.032468471,1.19,33572,634x438,0.9671,,,,
manfishing,63,0.032814962,1.44,34310,634x438,0.9884,,,,
manfishing,64,0.032610662,1.24,34716,634x438,1.0001,,,,
manfishing,65,0.032949173,1.48,34690,634x438,0.9993,,,,
manfishing,66,0.032529702,1.25,35200,634x438,1.014,,,,
manfishing,67,0.032966593,1.5,35914,634x438,1.0346,,,,
manfishing,68,0.032790253,1.29,35914,634x438,1.0346,,,,
manfishing,69,0.033331134,1.52,36938,634x438,1.0641,,,,
manfishing,70,0.033424644,1.22,36938,634x438,1.0641,,,,
manfishing,71,0.033488884,1.45,37728,634x438,1.0869,,,,
manfishing,72,0.033142763,1.24,37856,634x438,1.0905,,,,
manfishing,73,0.033177023,1.48,38290,634x438,1.103,,,,
manfishing,74,0.033058823,1.24,38578,634x438,1.1113,,,,
manfishing,75,0.033392064,1.48,39282,634x438,1.1316,,,,
manfishing,76,0.033856655,1.33,41388,634x438,1.1923,,,,
manfishing,77,0.033966075,1.5,42590,634x438,1.2269,,,,
manfishing,78,0.034120235,1.27,44672,634x438,1.2869,,,,
manfishing,79,0.035454189,1.49,45768,634x438,1.3185,,,,
manfishing,80,0.035116919,1.3,47994,634x438,1.3826,,,,
manfishing,81,0.03556213,1.65,50264,634x438,1.448,,,,
manfishing,82,0.035399519,1.36,52262,634x438,1.5056,,,,
manfishing,83,0.036373921,1.72,54182,634x438,1.5609,,,,
manfishing,84,0.03587529,1.36,57612,634x438,1.6597,,,,
manfishing,85,0.036639142,1.67,59178,634x438,1.7048,,,,
manfishing,86,0.036269281,1.36,62222,634x438,1.7925,,,,
manfishing,87,0.037274374,1.72,65622,634x438,1.8904,,,,
manfishing,88,0.037545284,1.45,70082,634x438,2.0189,,,,
manfishing,89,0.038495306,1.79,72534,634x438,2.0896,,,,
manfishing,90,0.039413089,1.45,78122,634x438,2.2506,,,,
manfishing,91,0.041161793,1.92,85280,634x438,2.4568,,,,
manfishing,92,0.039987361,1.5,88908,634x438,2.5613,,,,
manfishing,93,0.041991346,1.92,97326,634x438,2.8038,,,,
manfishing,94,0.042025056,1.61,105046,634x438,3.0262,,,,
manfishing,95,0.04369821,2.03,112566,634x438,3.2429,,,,
manfishing,96,0.04398361,1.65,120372,634x438,3.4677,,,,
manfishing,97,0.045416904,2.05,128572,634x438,3.704,,,,
manfishing,98,0.046202446,1.69,134824,634x438,3.8841,,,,
manfishing,99,0.046906298,2.14,141984,634x438,4.0904,,,,
monarch,0,0.031984111,1.19,6560,768x512,0.1334,,,,
monarch,1,0.033039893,1.52,8550,768x512,0.1739,,,,
monarch,2,0.033953305,1.55,9302,768x512,0.1892,,,,
monarch,3,0.034010225,1.58,9922,768x512,0.2018,,,,
monarch,4,0.034212366,1.58,10406,768x512,0.2117,,,,
monarch,5,0.035548489,1.64,10846,768x512,0.2206,,,,
monarch,6,0.034908218,1.65,11276,768x512,0.2294,,,,
monarch,7,0.034828148,1.64,11648,768x512,0.2369,,,,
monarch,8,0.034736407,1.57,12008,768x512,0.2443,,,,
monarch,9,0.034999588,1.62,12392,768x512,0.2521,,,,
monarch,10,0.035407399,1.61,12806,768x512,0.2605,,,,
monarch,11,0.034999477,1.62,13064,768x512,0.2657,,,,
monarch,12,0.035724809,1.65,13432,768x512,0.2732,,,,
monarch,13,0.035212788,1.63,13782,768x512,0.2803,,,,
monarch,14,0.036181791,1.64,14190,768x512,0.2886,,,,
monarch,15,0.035601839,1.65,14406,768x512,0.293,,,,
monarch,16,0.035390889,1.66,14868,768x512,0.3024,,,,
monarch,17,0.03577032,1.66,15130,768x512,0.3078,,,,
monarch,18,0.03585779,1.65,15386,768x512,0.313,,,,
monarch,19,0.036122121,1.69,15684,768x512,0.319,,,,
monarch,20,0.035457109,1.38,16006,768x512,0.3256,,,,
monarch,21,0.036216561,1.66,16416,768x512,0.3339,,,,
monarch,22,0.036696512,1.63,16676,768x512,0.3392,,,,
monarch,23,0.036827823,1.7,16966,768x512,0.3451,,,,
monarch,24,0.03588448,1.35,17198,768x512,0.3498,,,,
monarch,25,0.037030103,1.73,17584,768x512,0.3577,,,,
monarch,26,0.036195471,1.41,17934,768x512,0.3648,,,,
monarch,27,0.037353914,1.69,18254,768x512,0.3713,,,,
monarch,28,0.036669382,1.41,18574,768x512,0.3778,,,,
monarch,29,0.037500064,1.68,19038,768x512,0.3873,,,,
monarch,30,0.036874902,1.38,19426,768x512,0.3952,,,,
monarch,31,0.037384344,1.73,19904,768x512,0.4049,,,,
monarch,32,0.036836232,1.39,20100,768x512,0.4089,,,,
monarch,33,0.037601974,1.74,20346,768x512,0.4139,,,,
monarch,34,0.036840722,1.4,20792,768x512,0.423,,,,
monarch,35,0.037938066,1.75,20976,768x512,0.4267,,,,
monarch,36,0.037295943,1.42,21380,768x512,0.4349,,,,
monarch,37,0.037490964,1.77,21592,768x512,0.4392,,,,
monarch,38,0.037679654,1.42,21794,768x512,0.4434,,,,
monarch,39,0.038923357,1.85,22364,768x512,0.4549,,,,
monarch,40,0.038319637,1.79,22680,768x512,0.4614,,,,
monarch,41,0.038036316,1.43,22940,768x512,0.4667,,,,
monarch,42,0.038472556,1.75,23402,768x512,0.4761,,,,
monarch,43,0.038399807,1.44,23830,768x512,0.4848,,,,
monarch,44,0.038643177,1.77,24148,768x512,0.4912,,,,
monarch,45,0.037462774,1.42,24382,768x512,0.496,,,,
monarch,46,0.038896507,1.74,24804,768x512,0.5046,,,,
monarch,47,0.038161916,1.44,24938,768x512,0.5073,,,,
monarch,48,0.038990048,1.79,25228,768x512,0.5132,,,,
monarch,49,0.038348227,1.43,25816,768x512,0.5252,,,,
monarch,50,0.039040578,1.82,25816,768x512,0.5252,,,,
monarch,51,0.038107466,1.43,26050,768x512,0.5299,,,,
monarch,52,0.03961945,1.77,26356,768x512,0.5362,,,,
monarch,53,0.03956538,1.59,26722,768x512,0.5436,,,,
monarch,54,0.039309638,1.81,27214,768x512,0.5536,,,,
monarch,55,0.038679017,1.42,27480,768x512,0.559,,,,
monarch,56,0.0395251,1.79,27584,768x512,0.5611,,,,
monarch,57,0.038918228,1.46,27852,768x512,0.5666,,,,
monarch,58,0.039084428,1.82,28348,768x512,0.5767,,,,
monarch,59,0.039218309,1.8,28348,768x512,0.5767,,,,
monarch,60,0.03982233,1.81,29040,768x512,0.5908,,,,
monarch,61,0.039187379,1.5,29448,768x512,0.5991,,,,
monarch,62,0.039447899,1.82,29552,768x512,0.6012,,,,
monarch,63,0.039318429,1.47,30120,768x512,0.6127,,,,
monarch,64,0.039646309,1.8,30146,768x512,0.6133,,,,
monarch,65,0.039508789,1.51,30824,768x512,0.6271,,,,
monarch,66,0.03988016,1.85,30872,768x512,0.628,,,,
monarch,67,0.03973574,1.44,31448,768x512,0.6398,,,,
monarch,68,0.040233902,1.86,31668,768x512,0.6442,,,,
monarch,69,0.039968811,1.49,31972,768x512,0.6504,,,,
monarch,70,0.040436791,1.84,32380,768x512,0.6587,,,,
monarch,71,0.04001561,1.51,32760,768x512,0.6665,,,,
monarch,72,0.040296832,1.84,33138,768x512,0.6741,,,,
monarch,73,0.040542032,1.54,33576,768x512,0.6831,,,,
monarch,74,0.040649502,1.87,33754,768x512,0.6867,,,,
monarch,75,0.039878331,1.51,34086,768x512,0.6934,,,,
monarch,76,0.040647832,1.83,35524,768x512,0.7227,,,,
monarch,77,0.041147563,1.53,37172,768x512,0.7562,,,,
monarch,78,0.041706485,1.91,38342,768x512,0.78,,,,
monarch,79,0.041085313,1.55,39548,768x512,0.8046,,,,
monarch,80,0.042195426,1.96,41136,768x512,0.8369,,,,
monarch,81,0.041892306,1.58,42992,768x512,0.8746,,,,
monarch,82,0.042905778,2.04,44822,768x512,0.9119,,,,
monarch,83,0.043000798,1.62,46858,768x512,0.9533,,,,
monarch,84,0.042941498,1.97,48998,768x512,0.9968,,,,
monarch,85,0.04372573,1.69,51760,768x512,1.053,,,,
monarch,86,0.044171441,2.02,54206,768x512,1.1028,,,,
monarch,87,0.044713143,1.67,57202,768x512,1.1637,,,,
monarch,88,0.045585084,2.07,61740,768x512,1.2561,,,,
monarch,89,0.045828135,1.7,66114,768x512,1.345,,,,
monarch,90,0.04787667,2.2,72186,768x512,1.4686,,,,
monarch,91,0.048142111,1.8,76474,768x512,1.5558,,,,
monarch,92,0.049327214,2.21,81660,768x512,1.6613,,,,
monarch,93,0.050317466,1.92,91704,768x512,1.8657,,,,
monarch,94,0.052898683,2.35,106560,768x512,2.1679,,,,
monarch,95,0.053774275,2.01,113130,768x512,2.3016,,,,
monarch,96,0.055540829,2.59,122088,768x512,2.4838,,,,
monarch,97,0.057367834,2.25,139912,768x512,2.8465,,,,
monarch,98,0.059007978,2.27,150520,768x512,3.0623,,,,
monarch,99,0.058699117,2.29,160200,768x512,3.2592,,,,
ocean,0,0.029201213,1.1,3212,768x512,0.0653,,,,
ocean,1,0.030899178,1.49,5006,768x512,0.1018,,,,
ocean,2,0.03183401,1.48,5850,768x512,0.119,,,,
ocean,3,0.03198695,1.47,6566,768x512,0.1335,,,,
ocean,4,0.03201746,1.5,7234,768x512,0.1471,,,,
ocean,5,0.03182582,1.48,7696,768x512,0.1565,,,,
ocean,6,0.032470202,1.49,8222,768x512,0.1672,,,,
ocean,7,0.032308271,1.54,8742,768x512,0.1778,,,,
ocean,8,0.033309664,1.55,9284,768x512,0.1888,,,,
ocean,9,0.033360824,1.6,9712,768x512,0.1975,,,,
ocean,10,0.039442809,1.71,10166,768x512,0.2068,,,,
ocean,11,0.033768755,1.54,10686,768x512,0.2174,,,,
ocean,12,0.033712845,1.59,11098,768x512,0.2257,,,,
ocean,13,0.033998945,1.57,11692,768x512,0.2378,,,,
ocean,14,0.034343087,1.59,11966,768x512,0.2434,,,,
ocean,15,0.034324876,1.68,12542,768x512,0.2551,,,,
ocean,16,0.034642367,1.63,12908,768x512,0.2626,,,,
ocean,17,0.034736087,1.62,13308,768x512,0.2707,,,,
ocean,18,0.034938148,1.6,13966,768x512,0.2841,,,,
ocean,19,0.035045958,1.61,14326,768x512,0.2914,,,,
ocean,20,0.035359739,1.64,14822,768x512,0.3015,,,,
ocean,21,0.035065158,1.62,15244,768x512,0.3101,,,,
ocean,22,0.035361909,1.61,15514,768x512,0.3156,,,,
ocean,23,0.035438619,1.63,15934,768x512,0.3241,,,,
ocean,24,0.03564755,1.64,16480,768x512,0.3352,,,,
ocean,25,0.03572866,1.67,16838,768x512,0.3425,,,,
ocean,26,0.03608657,1.7,17372,768x512,0.3534,,,,
ocean,27,0.036316811,1.68,17990,768x512,0.366,,,,
ocean,28,0.03574003,1.65,18030,768x512,0.3668,,,,
ocean,29,0.03579957,1.37,18450,768x512,0.3753,,,,
ocean,30,0.035981651,1.67,19098,768x512,0.3885,,,,
ocean,31,0.03598543,1.37,19566,768x512,0.398,,,,
ocean,32,0.036290471,1.67,19960,768x512,0.406,,,,
ocean,33,0.036979283,1.44,20568,768x512,0.4184,,,,
ocean,34,0.036869563,1.71,20862,768x512,0.4244,,,,
ocean,35,0.036327272,1.36,21226,768x512,0.4318,,,,
ocean,36,0.036728182,1.7,21838,768x512,0.4442,,,,
ocean,37,0.036896312,1.38,22210,768x512,0.4518,,,,
ocean,38,0.037672515,1.71,22414,768x512,0.456,,,,
ocean,39,0.037496514,1.37,23086,768x512,0.4696,,,,
ocean,40,0.037632904,1.74,23358,768x512,0.4752,,,,
ocean,41,0.037134973,1.4,24114,768x512,0.4906,,,,
ocean,42,0.037454794,1.76,24278,768x512,0.4939,,,,
ocean,43,0.038204816,1.42,24966,768x512,0.5079,,,,
ocean,44,0.037682714,1.8,25522,768x512,0.5192,,,,
ocean,45,0.037488555,1.44,25732,768x512,0.5235,,,,
ocean,46,0.037826885,1.78,26296,768x512,0.5349,,,,
ocean,47,0.037676444,1.44,26568,768x512,0.5405,,,,
ocean,48,0.038456097,1.81,27040,768x512,0.5501,,,,
ocean,49,0.038071506,1.45,27392,768x512,0.5572,,,,
ocean,50,0.038665957,1.76,27774,768x512,0.565,,,,
ocean,51,0.037802955,1.41,28124,768x512,0.5721,,,,
ocean,52,0.038666487,1.81,28684,768x512,0.5835,,,,
ocean,53,0.038342336,1.75,28684,768x512,0.5835,,,,
ocean,54,0.038732617,1.67,29688,768x512,0.604,,,,
ocean,55,0.038980878,1.81,30078,768x512,0.6119,,,,
ocean,56,0.038820997,1.47,30302,768x512,0.6164,,,,
ocean,57,0.039373079,1.78,30880,768x512,0.6282,,,,
ocean,58,0.039438969,1.84,31570,768x512,0.6422,,,,
ocean,59,0.03953906,1.5,31706,768x512,0.645,,,,
ocean,60,0.03975019,1.87,31924,768x512,0.6494,,,,
ocean,61,0.03959077,1.46,32454,768x512,0.6602,,,,
ocean,62,0.039398149,1.78,32562,768x512,0.6624,,,,
ocean,63,0.039825491,1.5,33372,768x512,0.6789,,,,
ocean,64,0.03968205,1.87,33448,768x512,0.6805,,,,
ocean,65,0.0397573,1.5,34732,768x512,0.7066,,,,
ocean,66,0.03971995,1.86,34722,768x512,0.7064,,,,
ocean,67,0.03974051,1.52,35838,768x512,0.7291,,,,
ocean,68,0.03993665,1.86,36072,768x512,0.7338,,,,
ocean,69,0.039949261,1.51,36176,768x512,0.736,,,,
ocean,70,0.040588212,1.91,36994,768x512,0.7526,,,,
ocean,71,0.040133221,1.51,37686,768x512,0.7667,,,,
ocean,72,0.040445842,1.87,37888,768x512,0.7708,,,,
ocean,73,0.041151743,1.57,38626,768x512,0.7858,,,,
ocean,74,0.041206654,1.95,38820,768x512,0.7897,,,,
ocean,75,0.041290753,1.58,40034,768x512,0.8144,,,,
ocean,76,0.040822292,1.92,40922,768x512,0.8325,,,,
ocean,77,0.041552284,1.54,43712,768x512,0.8893,,,,
ocean,78,0.042190746,1.98,45548,768x512,0.9266,,,,
ocean,79,0.042767397,1.6,47264,768x512,0.9615,,,,
ocean,80,0.043295309,2,49442,768x512,1.0059,,,,
ocean,81,0.043200118,1.61,51516,768x512,1.048,,,,
ocean,82,0.04398868,2.14,54456,768x512,1.1079,,,,
ocean,83,0.04376147,1.66,56008,768x512,1.1394,,,,
ocean,84,0.04403097,2.05,57394,768x512,1.1676,,,,
ocean,85,0.04409921,1.69,61186,768x512,1.2448,,,,
ocean,86,0.045007943,2.06,64344,768x512,1.309,,,,
ocean,87,0.045266794,1.81,68946,768x512,1.4027,,,,
ocean,88,0.047082438,2.22,74036,768x512,1.5062,,,,
ocean,89,0.047548759,1.82,78322,768x512,1.5934,,,,
ocean,90,0.047847561,2.21,80614,768x512,1.64,,,,
ocean,91,0.048379141,1.89,89410,768x512,1.819,,,,
ocean,92,0.049728965,2.27,95320,768x512,1.9392,,,,
ocean,93,0.050622237,1.96,106292,768x512,2.1625,,,,
ocean,94,0.051925801,2.34,110968,768x512,2.2576,,,,
ocean,95,0.053546895,2.08,126602,768x512,2.5757,,,,
ocean,96,0.055132329,2.41,134844,768x512,2.7434,,,,
ocean,97,0.055301009,2.41,139856,768x512,2.8453,,,,
ocean,98,0.059592299,2.5,156550,768x512,3.185,,,,
ocean,99,0.065165454,3.03,164916,768x512,3.3552,,,,
paintedhouse,0,0.033325663,1.6,6874,768x512,0.1398,,,,
paintedhouse,1,0.03568124,1.67,10994,768x512,0.2236,,,,
paintedhouse,2,0.036212531,1.71,12514,768x512,0.2545,,,,
paintedhouse,3,0.036678353,1.82,13828,768x512,0.2813,,,,
paintedhouse,4,0.038194796,1.84,14980,768x512,0.3047,,,,
paintedhouse,5,0.036999333,1.79,15866,768x512,0.3227,,,,
paintedhouse,6,0.037194664,1.79,16796,768x512,0.3417,,,,
paintedhouse,7,0.037106163,1.81,17558,768x512,0.3572,,,,
paintedhouse,8,0.037363223,1.81,18390,768x512,0.3741,,,,
paintedhouse,9,0.037614384,1.56,19272,768x512,0.392,,,,
paintedhouse,10,0.038402766,1.87,20126,768x512,0.4094,,,,
paintedhouse,11,0.038369666,1.83,20960,768x512,0.4264,,,,
paintedhouse,12,0.038256096,1.56,21520,768x512,0.4378,,,,
paintedhouse,13,0.038515407,1.85,22568,768x512,0.4591,,,,
paintedhouse,14,0.038484427,1.59,23136,768x512,0.4707,,,,
paintedhouse,15,0.039226689,1.98,23806,768x512,0.4843,,,,
paintedhouse,16,0.039038468,1.57,24966,768x512,0.5079,,,,
paintedhouse,17,0.039040338,1.89,25364,768x512,0.516,,,,
paintedhouse,18,0.039207139,1.58,26242,768x512,0.5338,,,,
paintedhouse,19,0.039500079,1.92,26584,768x512,0.5408,,,,
paintedhouse,20,0.03975362,1.56,27360,768x512,0.5566,,,,
paintedhouse,21,0.03978434,1.99,28052,768x512,0.5707,,,,
paintedhouse,22,0.041294684,1.7,28974,768x512,0.5894,,,,
paintedhouse,23,0.040204901,2.01,29526,768x512,0.6007,,,,
paintedhouse,24,0.040353811,1.67,30420,768x512,0.6188,,,,
paintedhouse,25,0.040427342,1.99,31004,768x512,0.6307,,,,
paintedhouse,26,0.040868112,1.66,31940,768x512,0.6498,,,,
paintedhouse,27,0.040840113,2.05,32322,768x512,0.6575,,,,
paintedhouse,28,0.040677772,1.64,32898,768x512,0.6693,,,,
paintedhouse,29,0.041397924,2.04,33294,768x512,0.6773,,,,
paintedhouse,30,0.041471044,1.7,34146,768x512,0.6947,,,,
paintedhouse,31,0.041066104,1.99,34904,768x512,0.7101,,,,
paintedhouse,32,0.041175004,1.66,35528,768x512,0.7228,,,,
paintedhouse,33,0.041858005,2.13,36390,768x512,0.7403,,,,
paintedhouse,34,0.044165711,2.09,37064,768x512,0.754,,,,
paintedhouse,35,0.042296036,1.94,37752,768x512,0.768,,,,
paintedhouse,36,0.042803208,2.16,38072,768x512,0.7745,,,,
paintedhouse,37,0.042796598,2.1,38766,768x512,0.7886,,,,
paintedhouse,38,0.041836745,1.71,39760,768x512,0.8089,,,,
paintedhouse,39,0.042949178,2.11,40756,768x512,0.8291,,,,
paintedhouse,40,0.042223906,1.67,40750,768x512,0.829,,,,
paintedhouse,41,0.042361406,2.11,41408,768x512,0.8424,,,,
paintedhouse,42,0.042554086,1.75,42340,768x512,0.8614,,,,
paintedhouse,43,0.042254946,2.07,42754,768x512,0.8698,,,,
paintedhouse,44,0.042600007,1.72,43554,768x512,0.8861,,,,
paintedhouse,45,0.043112218,2.11,44228,768x512,0.8998,,,,
paintedhouse,46,0.042906828,1.75,45040,768x512,0.9163,,,,
paintedhouse,47,0.043987541,2.13,45512,768x512,0.9259,,,,
paintedhouse,48,0.043138238,1.75,46134,768x512,0.9385,,,,
paintedhouse,49,0.04384568,2.14,47388,768x512,0.9641,,,,
paintedhouse,50,0.044120721,1.81,47388,768x512,0.9641,,,,
paintedhouse,51,0.04373892,2.14,48000,768x512,0.9765,,,,
paintedhouse,52,0.043744049,1.76,48560,768x512,0.9879,,,,
paintedhouse,53,0.044334662,2.12,49158,768x512,1.0001,,,,
paintedhouse,54,0.04380175,1.71,49422,768x512,1.0054,,,,
paintedhouse,55,0.044233291,2.17,50400,768x512,1.0253,,,,
paintedhouse,56,0.044494691,1.84,51044,768x512,1.0384,,,,
paintedhouse,57,0.044716202,2.16,51234,768x512,1.0423,,,,
paintedhouse,58,0.044489462,1.77,52566,768x512,1.0694,,,,
paintedhouse,59,0.044322131,2.11,52964,768x512,1.0775,,,,
paintedhouse,60,0.044406642,1.74,53896,768x512,1.0965,,,,
paintedhouse,61,0.045183594,2.16,54026,768x512,1.0991,,,,
paintedhouse,62,0.044488342,1.8,54184,768x512,1.1023,,,,
paintedhouse,63,0.045259224,2.18,55598,768x512,1.1311,,,,
paintedhouse,64,0.044728672,1.78,56168,768x512,1.1427,,,,
paintedhouse,65,0.045511994,2.15,56346,768x512,1.1463,,,,
paintedhouse,66,0.044880283,1.79,56898,768x512,1.1575,,,,
paintedhouse,67,0.046255476,2.25,58300,768x512,1.1861,,,,
paintedhouse,68,0.044676492,1.75,58632,768x512,1.1928,,,,
paintedhouse,69,0.045998665,2.2,59348,768x512,1.2074,,,,
paintedhouse,70,0.045534824,1.81,59348,768x512,1.2074,,,,
paintedhouse,71,0.046035416,2.18,61360,768x512,1.2483,,,,
paintedhouse,72,0.046431267,1.78,61598,768x512,1.2532,,,,
paintedhouse,73,0.046571047,2.23,62120,768x512,1.2638,,,,
paintedhouse,74,0.045937266,1.79,63660,768x512,1.2951,,,,
paintedhouse,75,0.046303267,2.24,63854,768x512,1.2991,,,,
paintedhouse,76,0.046881538,1.81,66952,768x512,1.3621,,,,
paintedhouse,77,0.047259468,2.28,69052,768x512,1.4048,,,,
paintedhouse,78,0.047498799,1.93,71642,768x512,1.4575,,,,
paintedhouse,79,0.048103321,2.28,74172,768x512,1.509,,,,
paintedhouse,80,0.048410652,1.86,76802,768x512,1.5625,,,,
